Board,Title
stock,[新聞] 川普政策反覆無常 ! 美政商界爆發「集體
stock,[新聞] 華碩工會染紅？中配員工指指點點公司作
stock,[情報] 0313 上市櫃外資投信買超金額排行
stock,[情報] 0313 上市櫃股票週轉率排行
stock,[公告] 初音就只會騙人 水桶
stock,[新聞] 沃爾瑪要求供應商降價 分析：中企為生存
stock,[新聞] 亞馬遜、谷歌、meta簽署「2050核電三倍」
stock,[情報] 6826 和淞 113年 eps 28.11
stock,[情報] 2323 中環 113年eps -0.27 股利 0.3
stock,[新聞] 小摩：美股最糟時機已過 月底將現買盤
stock,[新聞] 摩根大通：美股修正可能已近尾聲
stock,[情報] 2515中工 113eps 0.47 股利0+(股)0.503
stock,[新聞] 川普關稅再升級 那指嚇跌200點 英特爾瘋
stock,[請益] 川普關稅講這麼久了怎麼市場還這麼恐慌？
stock,[情報] 2753 八方雲集 113年eps 9.05 股利約 6
stock,[新聞] 中鋼、中鴻、大成鋼...原物料價格上漲，
stock,[新聞] 堤維西財報／去年每股賺4.76元 通過配發3
stock,[新聞] 彭博:台股遭到外資史上最嚴重拋售
stock,[新聞] 0050調降費用率見效 今年以來績效優於006
stock,"[新聞] 台積電最後一盤爆5,892張賣單 收965元"
stock,[新聞] 嚴重不利台積電！外媒震驚川普重建半導體
stock,[情報] 9914美利達113年eps -2.34股利4
stock,[新聞] 法國拚半導體ai戰略自主 邀台法企業合作
stock,[情報] 2323 中環 取得台積電，處分華碩、陽明
stock,[情報] 6958 日盛台駿 113年eps1.13 股利0.2+0.8
stock,[新聞] 美銀：輝達目標價200元！
stock,[情報] 114/03/13 八大公股銀行買賣超排行
stock,[新聞] 大摩：鴻海目標價232元
stock,[新聞] 賺的一半給股東！長榮去年eps 64.87元
stock,[情報] 美國初請失業金人數/2月ppi
stock,[情報] 正德2641 股利0.5
stock,[新聞] 千億美元匯出恐衝擊匯市？楊金龍：已和台
stock,[新聞] 大武山雞舍火災受損 今年第一季併購新牧
stock,[標的]阜爾運通-6914.tw 大富翁概念股多
stock,[請益] 美金複委託標的
stock,[情報] 6914 阜爾運通 113年度合併財務報告 7.
stock,[新聞] 永豐金法說會／股利政策報喜 總座朱士廷
stock,[新聞] 賴清德將大陸定義為境外敵對勢力 兩岸交
stock,[新聞] 機構：陸人形機器人產業化加速 供應鏈料
stock,[情報] 1301 台塑 /113eps -0.19 /股利 0.5
stock,[情報] 0313 上市外資買賣超排行
stock,[新聞] 川普關稅戰朝令夕改　但他的經濟智囊可能
stock,[請益] 一月最高點到現在，蒸發60萬了
stock,[情報] 長榮113年eps 64.87 配息32.5
stock,[情報] 2904匯僑 股利1元
stock,[情報] 峰源-ky 2024 eps 8.88 / 現金股利 4.5
stock,[新聞] 川普要求對等關稅 楊金龍：對台影響不大
stock,[新聞] 永豐金法說會／股利政策報喜 總座朱
stock,[新聞] 0050調降費用率 2月績效表現不如006208
stock,[新聞] 0050調降費用率見效 今年以來績效優於006
stock,[情報] 2316楠梓電113年財報
stock,[新聞] 中美晶總經理陳振乾接任盛達電業及子公司盛齊綠能董座
stock,[情報] 3481 群創 現金股利1元
stock,[情報] 長榮113年eps 64.87
stock,[情報] 2211 長榮鋼 113年 eps 6.12 股利5
stock,[情報] 5314世紀 股利 0.2725元
stock,[標的] 3293 鈊象 跌下神壇多
stock,[新聞] 央行電話直通台積電 赴美投資案不會讓外匯存底大降
stock,[新聞] 央行電話直通台積電 赴美投資案不會讓外匯存底大降
stock,[新聞] 川普喊話「市場將飆升」 美媒不挺：跌都-
stock,[新聞] 小摩：特斯拉目標價120元！
stock,[情報] intel任命新ceo:前董事陳立武
stock,[新聞] 台積電破千元！　達人揭「5%買法」大膽上
stock,[請益] 一月最高點到現在，蒸發60萬了
stock,[閒聊] 2025/03/13 盤後閒聊
stock,[情報] 1213大飲 q4 9.46
stock,[新聞] 00878股價回前低點21元…低接關鍵區域到
stock,[新聞] 獨家｜永豐金併京城銀「惦惦吃三碗公」趕
stock,[情報] 京城 公告本公司董事會決議113年度股利分派情
stock,[情報] 9942 茂順113年eps: 8.67 股利:7.00
stock,[標的] 大盤 複製22年 空
stock,[新聞] 「川普上任後唯一成就搶走台積電」 工程
stock,[請益] 物價通膨高漲，股市是不是會壓抑
stock,[情報] 0313 上市投信買賣超排行
stock,[情報] 114年03月13日 三大法人買賣金額統計表
stock,[情報] intel任命新ceo:前董事陳立武
stock,[新聞] 反制川普亂加稅！　加拿大宣布明起對美加
stock,[情報] intel任命新ceo:前董事陳立武
stock,[新聞] 路透最新民調：過半不認同川普政策　7成
stock,[閒聊] 2025/03/13 盤中閒聊
stock,[新聞] 央行︰台鐵、水電若齊漲 cpi上修破2％
stock,[新聞] 川普信心喊話 股市將飆升
stock,[新聞] 川普：4月宣布對全球各國開徵「對等關稅
stock,[新聞] 英飛凌：bbu將成ai伺服器標配
stock,[新聞] 14家金控2月獲利年增6.6% 法人持續看好
stock,[新聞] 川普警告絕對會對歐盟加徵汽車關稅！批愛
stock,[新聞] 川普祭鋼鋁關稅 墨西哥按兵不動、加拿大
stock,[新聞] joeman勸加倉台積電「大跌就把影片剪出來
stock,美債怎麼跌了呢？
stock,[新聞] 川普：4月宣布對全球各國開徵「對等
stock,[請益] 為什麼大家都說美債賠錢？
stock,美債怎麼跌了呢？
stock,[情報] intel任命新ceo:前董事陳立武
stock,[新聞] 川普關稅政策搖擺 民調：企業和民眾都不
stock,美債怎麼跌了呢？
stock,[標的] 台指期 空
stock,[標的] 台指期 空
stock,[標的] 1231聯華食
stock,[情報] 0312 上市櫃外資投信買超金額排行
stock,[情報] 0312 上市櫃股票週轉率排行
stock,[新聞] 大摩：特斯拉目標價800元！
stock,[新聞] 通膨緩解吹響反攻號角 那斯達克指數漲1.7
stock,[新聞] 川普推軍售、俄烏戰事助攻 美國軍工產業.
stock,[新聞] 川普關稅戰 諾獎得主：美國2次通膨發生
stock,[新聞] 反制川普亂加稅！　加拿大宣布明起對美加
stock,[新聞] 國旅1日遊占比七成 觀光署祭4招留宿
stock,[新聞] 川普點燃全球鋼鐵市場烽火 各國群起圍堵
stock,[新聞] 反制川普亂加稅！　加拿大宣布明起對美加
stock,[情報] 1104 環泥113年財報 eps:2.16 股利:1.7
stock,[新聞] 006208反擊！「降費、分割」市場敲碗加料
stock,[情報] 2377 微星 113年 eps 8.04 股利 5
stock,[新聞] 國旅1日遊占比七成 觀光署祭4招留宿
stock,[新聞] 川普下個關稅戰目標鎖定了？白宮砲轟日本
stock,[新聞] 輝達題材燒 三a股轉強
stock,[新聞] 川普下個關稅戰目標鎖定了？白宮砲轟日本
stock,[創作] 騙人的吧！為什麼會變成這樣！
stock,[情報] 9945 潤泰新股利1.1
stock,[情報] 6115鎰勝113年股利3.2
stock,[情報] 6223旺矽 113年合併財務報表
stock,[情報] 6282 康舒 113年eps -0.04 股利 0.5
stock,[新聞] 《國際產業》投資人快跑？傳台積電打算
stock,[情報]3209全科113年eps 3.02股利2.5
stock,[情報] 美國2月份cpi
stock,[情報] 114/03/12 八大公股銀行買賣超排行
stock,[標的] 台指期 空
stock,[情報] 2323 中環 處分廣達，取得華碩
stock,[新聞] 台積電救英特爾！路透爆揪輝達等3公司合
stock,[情報] 4746台耀董事會決議股利分派
stock,[新聞] 《國際產業》投資人快跑？傳台積電打算
stock,[標的] 2330 台積電美國開一個廠你就是廠主多
stock,[情報] 4414 如興 113年eps 0.08
stock,[新聞] 台積電擴大赴美投資案 劉鏡清：適用「n-1
stock,[情報] 2247汎德永業eps23.93 股利18.5
stock,[情報] 2597 潤弘 113年eps 10.71 股利 7.7+2
stock,[情報] 114年03月12日信用交易統計
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[情報] 2618 長榮航 113年eps 5.37 股利2.4
stock,[新聞] 盧特尼克：川普政策太重要、即便經濟衰退
stock,[情報] 2109 華豐 113年eps 1.61 下半年股利0.8元
stock,[新聞] 《國際產業》投資人快跑？傳台積電打算
stock,[情報] 6274台燿 eps 9.56 股利6.5
stock,[情報] 2633台灣高鐵 2024股利1.05(2023 1.02)
stock,[情報] 9927泰銘 減資28.28%/2024eps 6.29/股利6
stock,[新聞] 你不是自稱中國 先把清朝欠款還來! 北京
stock,[情報] 9925新保  113年度股利2
stock,[新聞] 《國際產業》投資人快跑？傳台積電打算
stock,[情報] 5314 世紀全年eps 18.25
stock,[新聞] 傳將與三星聯手開發矽光子技術，博通週二
stock,[情報] 4736泰博 eps 12.15(q4 4.06) 股利10
stock,[情報] 1218 泰山 113年eps 1.53 現金股利1.35元
stock,[情報] 3078僑威 113年 eps5.62元 股利4元
stock,[新聞] 鴻準財報／去年每股賺2.53元
stock,[情報] 6192 巨路 eps10.4(q4 3.32) 股利5.5
stock,[新聞] 中國尋求與加拿大在互相尊重的基礎上增進關係
stock,[情報] 1101台泥113年eps 1.45股利1
stock,[新聞]富禾生醫接獲衛生福利部通知終止「ebat8」臨床試驗執行相關
stock,[情報] 0312 上市投信買賣超排行
stock,[情報] 114年03月12日 三大法人買賣金額統計表
stock,[請益] 大家是空手觀望還是已經加碼？
stock,[新聞] 以牙還牙！川普鋼鋁關稅生效 歐盟祭260
stock,[情報] 2609陽明113年eps 18.38股利7.5
stock,[情報] 3017奇鋐 113年eps 21.21
stock,[請益] 最近都沒人提及的scfi運價指數
stock,[新聞] 台灣製鞋大廠大規模裁員！印尼廠解雇200
stock,[情報] 大武山屏東場火災事件之說明
stock,[新聞] 83萬股東看過來！聯電紀念品送「咖波聯名
stock,[情報] 0312 上市外資買賣超排行
stock,[情報] 2493揚博113年eps 6.05股利4＋1.08股票
stock,[情報] 1506 正道 113 eps 0.14 股利0
stock,[情報] 2207 和泰車 /113 eps 36.74 / 股利 20
stock,[情報] 8044 網家 113 eps -4.08
stock,[情報] 2915 潤泰全 /113 eps 13 /股利 2.5
stock,[標的] 請問鳳凰股價為何一直下跌
stock,[情報] 8284三竹q4 1.63   現金股利4元
stock,[新聞] 路透：台積電邀輝達超微等成立合資企業
stock,[新聞] 川普親自為特斯拉代言？在白宮舉辦獨家
stock,[新聞] 川普：攻擊特斯拉就是恐怖主義 會經歷地獄般的磨難
stock,[新聞] 卓榮泰:台積電若違反國安 不核准赴外投資
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[新聞] 台積電救英特爾！路透爆揪輝達等3公司合
stock,[新聞] 獨寵中鋼！外資瘋搶3.59萬張 爆量大漲近2
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[新聞] 台積電救英特爾！路透爆揪輝達等3公司合
stock,[新聞] 台積電救英特爾！路透爆揪輝達等3公司合
stock,[新聞] 快訊／唯一上市蛋商「大武山牧場」鐵皮雞
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[閒聊] 2025/03/12 盤後閒聊
stock,[情報] 5534 長虹 113年 eps 7.85 q4 5.13
stock,[新聞] 台積電市值跌到全球第10名 遭博通超車
stock,[標的] tsll.us 抄底多
stock,[標的] 00662 00830 00924 00770
stock,[情報] 2542 興富發 113年 eps 3.13
stock,[創作] 雞積gg記（季姬擊雞記）
stock,[新聞] 4千億補不了台電黑洞 凌濤怒批郭智輝「
stock,[新聞] 台積電「最大錢坑」在這! 專家示警：一旦
stock,[新聞] 川普不報復了！加拿大暫緩對美電力附加費
stock,[情報] 川普拒絕豁免澳大利亞的鋼鋁關稅
stock,[請益] 股票贈與問題，還有開戶
stock,[新聞] 【小粉紅大鬧工會】宣揚統戰亂控ceo台獨
stock,[新聞] 川普告知主要企業執行長 關稅可能會超過25%
stock,[新聞] 川普向企業百大 ceo 講話：新關稅可能高
stock,[新聞] 川普淡化市場動盪 說美國不會陷入衰退
stock,[標的] 2610華航 空運很夯送錢多
stock,[新聞] 壹蘋10點強打｜銀行女襄理被騙3200萬！現
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[新聞] 外送兩大龍頭併購破局 food panda母公
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[新聞] 白宮官員：川普可能不支持英特爾美國廠由外
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[標的] 2330 台積電 空
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[情報] tsmc pitched intel foundry jv to nvidi
stock,[新聞] 台積電救英特爾！路透爆揪輝達等3公司合
stock,[標的] 9958 世紀鋼。空
stock,[新聞] 安大略省長：絕不猶豫切斷對美國的電力供應
stock,[新聞] 「讓加拿大汽車業永久關閉」川普反制宣
stock,[情報] 美烏同意30天停火  只差俄羅斯
stock,[新聞] 「讓加拿大汽車業永久關閉」川普反制宣
stock,[情報] 美烏同意30天停火  只差俄羅斯
stock,[情報] 美烏同意30天停火  只差俄羅斯
stock,[情報] 川普將把針對特斯拉的暴力，定義恐怖主義
stock,[新聞] 台人狂出國「花費首度破兆」創史上新高
stock,[新聞] 加拿大暫停對美國徵收25%電力附加費
stock,[新聞] 川普才喊對加拿大鋼鋁徵50％關稅！　白宮
stock,[閒聊] 2025/03/12 盤中閒聊
stock,[請益] 小賭怡情_kd<20分批進場
stock,[請益] 股票贈與問題，還有開戶
stock,[新聞] 華碩印度踩雷 吞呆帳53億 上季獲利大減87
stock,[新聞] 散戶搶進台積電 零股成交股數與金額皆居
stock,[請益] 股票贈與問題，還有開戶
stock,[新聞] 權證市場焦點－富世達 h2折疊機衝營收
stock,[標的] 長榮2603 即將填息在拼三百壯士多
stock,[標的] 長虹5534 屌打美債的物件 分享
stock,[情報] 6667信紘科113年 eps9.69元 股利8.5元
stock,[創作] 中華民國國旗歌
stock,[新聞] 「我只是希望美國不要破產」　馬斯克揭密
stock,[新聞] 川普報復加拿大 鋼鋁關稅翻倍至50% 加幣
stock,[新聞] 美股救市訊號？川普急見商業圓桌會議即將
stock,[請益] 認真問該全部出清嗎？有單
stock,[情報] 114/03/11 八大公股銀行買賣超排行
stock,[新聞] 川普再加徵關稅打擊加拿大 美股道指重挫
stock,[情報] 114年03月11日 股東會紀念品公告
stock,[心得] 蓋個取暖樓
stock,[創作]義勇股民進行曲 (義勇軍進行曲)
stock,[新聞]刺激收效甚微 通縮壓力未減 中國cpi由正轉
stock,[情報] 0311 上市櫃外資投信買超金額排行
stock,[情報] 8091 翔名113年2月營收
stock,[新聞] 安大略省長：絕不猶豫切斷對美國的電力供應
stock,[新聞] 川普再放話：加拿大成為美國第51州
stock,[情報] 0311 上市櫃股票週轉率排行
stock,[標的] gsl 錢進海運多
stock,[請益] 現在就要加碼了吧？
stock,[請益] 現在就要加碼了吧？
stock,[情報] 3528安馳 eps 4.16(q4 0.83) 股利3
stock,[創作] 未接來電(莫宰羊)
stock,[情報] 3479 安勤 113年eps 6.85 股利5.2
stock,[創作] 中華民國國歌
stock,[請益] 請問美股費城半導體到底了嗎？
stock,[新聞] 臥底投資詐騙line群組實測 yld詐騙黑平台
stock,[新聞] 「我只是希望美國不要破產」　馬斯克揭密
stock,[新聞] 「雙山」合體有譜？ 傳將整併南山人壽 去
stock,[新聞] 0050奪回定期定額人氣王 k值小於20正是
stock,[新聞] 小鵬汽車宣布進入波蘭、瑞士、捷克、斯洛伐克四國市場
stock,[新聞] 川普開地圖砲！轟加拿大「關稅濫用者」
stock,[情報] 1580 新麥 113年股利 9
stock,[情報] 2364 倫飛 113年eps 4.09 股利 0+3
stock,[請益] 為何每次哲哲都不講獲利幾%
stock,[新聞] 外媒爆deepseek「神模型-r2」下周登場
stock,[情報] 114年03月11日信用交易統計
stock,[新聞] meta為進軍中國 配合言論審查
stock,[標的] 00878還是高股息etf第一人選嗎？
stock,[新聞] 賴清德：去年經濟成長率4.59%、是亞洲4小
stock,[新聞] 印度伺服器客戶出包 華碩去年第4季提列逾
stock,[請益] 川普哪一步棋走錯了
stock,[新聞] 0050狠甩006208奪回etf人氣冠軍…連00878
stock,[新聞] 特斯拉股價崩 川普投顧上線救火 稱「明天
stock,[情報] 2516 新建 113年合併財務報告
stock,[請益] 川普哪一步棋走錯了
stock,[新聞] 川普努力救失控財政 財經網紅胡采蘋大讚
stock,[新聞] 金管會信心喊話！台股基本面穩健　短期震
stock,[新聞] 花旗因siri升級延遲下調iphone銷售預測
stock,[情報] 2607榮運 減資五成/113 eps 2.6/股利1.3
stock,[新聞] 特斯拉股價崩 川普投顧上線救火 稱「明天
stock,[情報] 8070長華* 取得中美晶，均價185.36
stock,[情報] 1580 新麥 113年股利 9
stock,[情報] 6629 泰金-ky 全年11.49/股利5+4.2
stock,[情報] 2611志信 113年股利 1.64
stock,[請益] 川普哪一步棋走錯了
stock,[情報] 3056富華新 113年eps 6.15 股利2+3.5
stock,[標的] 現在沒有台積電跌倒中小吃飽的盛況？
stock,[新聞] 台股跌跌不休　金管會4重點喊話未打算採
stock,[情報] 星宇航空2646財報股利
stock,[情報] 3402漢科 113年度eps6.78 股利5元
stock,[請益] 川普哪一步棋走錯了
stock,[創作] 哈特利ed空耳-哈哈哈套死啦
stock,[情報] 2852第一保 113年eps 3 股利2.1
stock,[新聞] 外媒爆deepseek「神模型-r2」下周登場
stock,[情報] 2539 櫻花建 113年eps 2.85 股利 0.5+2
stock,[情報] 0311 上市外資買賣超排行
stock,[情報] 4440宜新實業 eps 1.76 股息1.6
stock,[情報] 2615萬海113年eps 16.89股利3.5
stock,[新聞] 談判失敗！日經產相：未能獲得美方關稅豁
stock,[情報] 2357華碩 q4 2.2
stock,[請益] 滿手債還是賠錢了，該怎麼更分善風險?
stock,[新聞] 台積電「愈跌愈買」小資狂抄底　爆逾800
stock,[情報] 6016康和證 股息0.22+股票股利1
stock,[新聞] 川普關稅政策引經濟衰退疑慮 高盛、大摩
stock,[情報] 2937集雅社 eps 3.86(q4 2.06) 股利2+1
stock,[請益] 加倉還是抄底？
stock,[新聞] 0050狠甩006208奪回etf人氣冠軍…連00878
stock,[新聞] 台積電「愈跌愈買」小資狂抄底　爆逾800
stock,[創作] 散戶弄湯 (蘑菇濃湯)
stock,[情報] 7722 linepay 113年eps及 股利
stock,[請益] 現在無腦多根本送分題吧
stock,[情報] 3260 威剛 113年 eps 9.25
stock,[創作] 跳樓機
stock,[新聞] deepseek後中國又一ai軟體爆紅！manus號
stock,[新聞] 《富爸爸》作者清崎警告史上最大股市崩盤
stock,[新聞] 黃仁勳5月19日來台！貿協證實：將現身北
stock,[請益] 陳龍老師大獲全勝了？
stock,[新聞] 電力輸美增25%附加稅 川普跳腳：加拿大濫
stock,[標的] 00679b 00687b 元大/國泰美債20年
stock,[情報] 114年03月11日 三大法人買賣金額統計表
stock,[請益] 川普哪一步棋走錯了
stock,[情報] 0311 上市投信買賣超排行
stock,"[情報]凱碩(8059)2月營收8,379萬年增率高達184%"
stock,[創作]股票被套（你的背包）
stock,[情報] 4958臻鼎113年度合併財務報表
stock,[新聞] 台積電股價恐見8字頭？陸行之曝1觀察指
stock,[請益] 隨時買入是不是一個很奇怪的建議
stock,[情報] 1303南亞113年eps 0.42股利0.7
stock,[新聞] 雞蛋飆天價 疑蛋商操控 司法部要查
stock,[請益] 去年賺的錢，大家被拉回多少？
stock,"[新聞] 台積電營收／2月逾2,600億元、月減11.3%"
stock,[心得] 損益直接-8.5% 連房租都沒了 畢業了
stock,[請益] 川普不再是四年前那位多頭總司令了嗎?
stock,"[新聞] 大摩：緯穎目標價 3,100元！"
stock,[標的] 台指 多
stock,[標的] allw.us 橋水全天候etf
stock,[新聞] 卓榮泰：傳統核能將依法除役 新核能可與
stock,[請益] 所以說股債平衡還是很重要吧？
stock,[新聞] 在野砍台電撥補1000億　卓榮泰：被迫漲電
stock,[新聞] 專訪》川普關稅戰加劇美股波動，台股剉咧
stock,[請益] 川普哪一步棋走錯了
stock,[閒聊] 2025/03/11 盤後閒聊
stock,[新聞] 川普力挺馬斯克 稱明天一早就去購買一輛
stock,[請益] 所以說股債平衡還是很重要吧？
stock,[請益] 請問台股有類似介面的下單軟體嗎？
stock,[創作] 年線有危 (改編自年少有為)
stock,[請益] 川普哪一步棋走錯了
stock,[情報] 1815 富喬 113年eps 0.13
stock,[創作]大跌大跌江大海
stock,[情報] 41屆小天使招考（3/10～3/19）
stock,[新聞] 獨家／新新併掀金控2.0戰國時代 下一個整
stock,[新聞] 台積電股價恐見8字頭？陸行之曝1觀察指
stock,[新聞] 外資重返中國a股掃貨 南韓也是大買家
stock,[請益] 如何選擇進場時機？
stock,[標的] 弘憶股 3312 逆勢暴漲多
stock,[新聞] 黑色星期一血洗美股 !「恐慌指數」vix警9
stock,[新聞] 特斯拉股價重挫15%！遭遇5年最大跌幅
stock,[新聞] 特斯拉股價重挫15%！遭遇5年最大跌幅
stock,[請益] 質借仔最近還好嗎?
stock,[請益] 零股有人一次賣19000股？？！
stock,[請益] 川普不再是四年前那位多頭總司令了嗎?
stock,[標的] 0056&00919&00878選擇 討論
stock,[請益] 所以說股債平衡還是很重要吧？
stock,[請益] 川普哪一步棋走錯了
stock,[請益] 隨時買入是不是一個很奇怪的建議
stock,"[新聞] 高盛上調聯發科目標價近5%到1,780元 與"
stock,[情報] cathie wood 的 ark 買入特斯拉、coinbas
stock,[請益] 隨時買入是不是一個很奇怪的建議
stock,[請益] 隨時買入是不是一個很奇怪的建議
stock,[新聞] 美國陷「川普衰退」風險加劇! 專家:混亂
stock,[心得] 經濟衰退是川普害的吧
stock,[新聞] 川普引發恐慌性拋售！「美股血洗」近900
stock,[新聞] 馬斯克吐心聲：加入doge後經營特斯拉相
stock,[新聞] 川普引發恐慌性拋售！「美股血洗」近900
stock,[閒聊] 2025/03/11 盤中閒聊
stock,[新聞] 高盛交易員警告：美股恐陷三年熊市 緩
stock,[新聞] 川普引發恐慌性拋售！「美股血洗」近900
stock,[心得] 選擇權put下去 拚了
stock,[心得] 停損了扛不住啦~
stock,[請益] 川普不再是四年前那位多頭總司令了嗎?
stock,[心得] 判斷正確帶來的爽快感
stock,[新聞] 特斯拉股價重挫15%！遭遇5年最大跌幅
stock,[情報] 6187 萬潤 本公司董事長持股轉讓公告
stock,[新聞] 史上第8大跌點！台積電大跌35元 指數跌69
stock,[標的] 3712永崴 電價多
stock,[請益] 傳統日光燈管
stock,[心得] 停損了扛不住啦~
stock,[新聞] ait釋出核能合作風向　卓榮泰：願合作
stock,[標的] 聯發科 空
stock,[標的] 3712 永崴投控 觸底反彈多
stock,[標的] 00940為何跟0050差這樣多??
stock,[標的] tsla 連跌14天 看多
stock,[新聞] 美國司法部重申：要求 google 出售 chrom
stock,[新聞] 先打預防針 川普：不排除美國今年可能衰退
stock,[新聞] 中國再不解決產能過剩 通縮恐成永久夢魘
stock,[新聞] 巴菲特快出手了？現金水位高達10兆元 華
stock,[新聞] 華爾街大多頭之一警告：美股可能迎來閃電
stock,[新聞] 中國再不解決產能過剩 通縮恐成永久夢魘
stock,[標的] 2330 台積電 散戶依然看多的多?
stock,[新聞] 單親媽投訴：加入郭哲榮會員 生活費被深套
stock,[情報] 2308 台達電 2月營收
stock,[新聞] 外資重返中國a股掃貨 南韓也是大買家
stock,[新聞] 航空雙雄2月營收》長榮航166.75億 華航1
stock,[心得] 判斷正確帶來的爽快感
stock,[新聞] 國旅回溫？晶華去年賺逾1股本 擬超額配
stock,[心得] 判斷正確帶來的爽快感
stock,[心得] 判斷正確帶來的爽快感
stock,[心得] 判斷正確帶來的爽快感
stock,[新聞] x大當機！馬斯克：遭大規模網路攻擊 ip
stock,[新聞] 一艘美籍油輪在北海與一艘德國貨船相撞
stock,[新聞] 春燕飛來 自行車接單轉旺 巨大、美利達新
stock,[情報] 2496卓越 eps7.02 股利5.68
stock,[情報] 2527宏璟eps4.86元&股利2元
stock,[標的] 合一怎麼了？
stock,[新聞] 勞退自提爽領千萬？他試算投資etf「多出5
stock,[情報] 114年03月10日信用交易統計
stock,[新聞] 本周美股還有顆地雷將引爆？美國政府恐面
stock,[請益] 馬斯克最近損失多少摳摳?
stock,[新聞] 馬斯克政治立場可能影響特斯拉銷量
stock,[新聞] 仁新斯特格病變新藥三期期中分析出爐
stock,[新聞] 樂見台美軍事合作生產 中信造船：盼獲核
stock,[情報] 114年【2月份金控股】eps排名(全已公布)
stock,[情報] 0310 上市櫃外資投信買超金額排行
stock,[新聞] 空軍一號上再讚台積電！川普：來美製造就
stock,[新聞] 特斯拉在全球遭抗議 馬斯克抨擊索羅斯是
stock,[情報] 長榮2月營收 月減18.97%年增13.47%
stock,[請益] 怎麼了？新冠爆發還是雷曼倒閉？
stock,[請益] 馬斯克最近損失多少摳摳?
stock,[情報] 0310 上市櫃股票週轉率排行
stock,[情報] 114/03/10 八大公股銀行買賣超排行
stock,[情報] 5515 建國 114/2營收
stock,[新聞] 「etf根本金融騙局」富爸爸作者羅伯特清
stock,[情報] 114年 證券、期貨公司 2月自結 eps
stock,[請益] 3115 富榮鋼為什麼不會倒
stock,[新聞] ai降溫？高盛：只是階段調整 仍看好前景
stock,[情報] 6285啟碁2月營收
stock,[情報] 2838 聯邦銀 113年股利 0.35+0.7
stock,[情報] 1464 得力 股利 & eps
stock,[新聞] 元大：中鋼目標價30元！
stock,[情報] 6667信紘科2月營收 年增214.06%
stock,[新聞] 川普警告政府可能關門 本周是關鍵
stock,[情報] 8446 華研 113年 eps & 股利
stock,[新聞] 10天砍12萬張！ 台積電「慘淪外資提款機
stock,[新聞] 中國經濟陷入困境 瑞士媒體指禍首是習近
stock,[請益] 直債配息請教
stock,[標的] tsla 連跌14天 看多
stock,[請益] 未上市櫃公司 員工認股憑證 離職要賣回？
stock,[請益] 美債怎麼了？
stock,[新聞] ait處長谷立言：美國能作穩定能源供應來源
stock,[情報] 2897 王道銀行 2月自結0.06
stock,[情報] 6547 高端疫苗 114年2月營收
stock,[情報] 長榮2月營收 月減18.97%年增13.47%
stock,[新聞] 博通 ceo 稱無意收購設計部 英特爾回吐
stock,[新聞] 華碩2月營收456億元年增29.27%月增20.89%
stock,[新聞] 現代汽車攜波士頓動力 加速atlas機器人
stock,[標的] 永豐金 2890 多
stock,[情報] 7757 金色三麥 /113eps 10.01 /股利 9
stock,[請益] 巴菲特爸爸賣voo 該跟上嗎?
stock,[新聞] 聯發科技114年2月份自結合併營收淨額公告
stock,[新聞]川普稱美烏情報共享將復 烏f-16所需後勤傳
stock,[情報] 5903 全家 113年eps:17.04 股利:11.5
stock,[情報] 2323 中環 取得聯發科，處分順達科
stock,[新聞] 高技營收／2月5.04億元創新高 股價提前上
stock,[情報] 大樹守衛守衛者
stock,[情報] 2211 長榮鋼 114年2月營收
stock,[情報] 2316 楠梓電 114/2營收
stock,[情報] 無敵的財報與股利
stock,[新聞] 台積宅跌定了？ 知名投資客點名7區「現在
stock,[新聞] jpp-ky泰國新廠動土 看「可預見的訂單太滿」
stock,[情報] 2543 皇昌 eps & 股利
stock,[情報] 2516新建 114年2月營收8.34億、年增52.66
stock,[情報] 海華2月營收為7.59億元，年增23.71%
stock,[情報] 6533 晶心科 113年eps 0.04
stock,[情報] 3293鈊象2月自結 稅前 3.73
stock,[情報] 雲豹能源2月營收 月增15.21%年增18.34%
stock,[情報] 2707晶華eps10.57  現金股利14.3612元
stock,[新聞] 川普又提台積電！千億美元投資案釋出「訊
stock,[新聞] 「etf根本金融騙局」富爸爸作者羅伯特清
stock,[請益] 非投等債etf的買進時機
stock,[情報] 0310 上市外資買賣超排行
stock,[情報] 4714 永捷 2月營收
stock,[情報] 2881富邦金2月自結1.09累計2.20
stock,[新聞] 台積電加碼對美投資，晶片戰爭作者
stock,"[新聞] 台積電 2 月份營收 2,600.09 億元年增"
stock,[情報] 5519隆大eps3.9現金股利3
stock,[新聞] 面對電價可能調漲衝擊 央行「預防性升息」壓力浮現
stock,[情報] 2882國泰金2月自結0.54累計1.53
stock,[情報] 2368 金像電 2月營收
